EventID,BeachName,LocationID,Date,SumOfCreelNPeople,SumOfCreelNDiggers,SumOfCreelNClams,SumOfCreelNLanterns,AvgOfCreelNCars
2047,"Copalis","31005","2022-10-24 00:00:00",18,18,255,,2
2047,"Copalis","32007","2022-10-24 00:00:00",10,10,150,,2.5
2047,"Copalis","32009","2022-10-24 00:00:00",8,8,120,,2
2047,"Copalis","33012","2022-10-24 00:00:00",7,6,65,,1.75
2048,"Long Beach","11101","2022-10-25 00:00:00",3,3,32,,
2048,"Long Beach","11104","2022-10-25 00:00:00",8,8,55,,
2049,"Long Beach","11101","2022-10-26 00:00:00",8,8,118,,1.5
2049,"Long Beach","11104","2022-10-26 00:00:00",10,10,110,,1.4
2049,"Long Beach","11200","2022-10-26 00:00:00",6,5,58,,1.5
2049,"Long Beach","12300","2022-10-26 00:00:00",6,5,75,,2
2050,"Twin Harbors","21200","2022-10-25 00:00:00",4,3,43,,
2050,"Twin Harbors","22307","2022-10-25 00:00:00",8,8,120,,
2050,"Twin Harbors","22309","2022-10-25 00:00:00",9,9,116,,
2051,"Long Beach","12400","2022-10-26 00:00:00",9,8,104,,1.8
2051,"Long Beach","12500","2022-10-26 00:00:00",4,4,60,,4
2051,"Long Beach","12600","2022-10-26 00:00:00",2,2,30,,2
2052,"Copalis","31005","2022-10-26 00:00:00",10,9,100,,
2052,"Copalis","32007","2022-10-26 00:00:00",8,8,105,,
2052,"Copalis","32009","2022-10-26 00:00:00",11,9,129,,
2052,"Copalis","33012","2022-10-26 00:00:00",18,13,145,,
2053,"Twin Harbors","21200","2022-10-27 00:00:00",3,3,8,,1.5
2053,"Twin Harbors","22307","2022-10-27 00:00:00",5,5,50,,2.5
2053,"Twin Harbors","22309","2022-10-27 00:00:00",6,6,75,,3
2054,"LongBeach","12400","2022-10-28 00:00:00",8,8,29,,2
2054,"LongBeach","12500","2022-10-28 00:00:00",14,13,108,,2.333333333333333
2055,"Copalis","31005","2022-10-28 00:00:00",9,9,111,,1.75
2055,"Copalis","32007","2022-10-28 00:00:00",3,3,45,,1
2055,"Copalis","32009","2022-10-28 00:00:00",10,9,103,,3.333333333333333
2055,"Copalis","33012","2022-10-28 00:00:00",18,16,226,,2
2056,"Twin Harbors","21100","2022-10-29 00:00:00",7,6,90,,2.333333333333333
2056,"Twin Harbors","21200","2022-10-29 00:00:00",17,13,186,,2.5
2056,"Twin Harbors","22307","2022-10-29 00:00:00",18,15,220,,3
2056,"Twin Harbors","22309","2022-10-29 00:00:00",14,13,195,,2.8
2057,"Copalis","32009","2022-10-30 00:00:00",4,4,18,,2
2058,"Copalis","31005","2023-01-21 00:00:00",15,12,5,,
2058,"Copalis","32007","2023-01-21 00:00:00",17,17,149,,3
2058,"Copalis","32009","2023-01-21 00:00:00",4,4,5,,2
2058,"Copalis","33012","2023-01-21 00:00:00",8,8,120,,4
2059,"Copalis","31005","2023-01-23 00:00:00",14,14,210,,2
2059,"Copalis","32007","2023-01-23 00:00:00",2,2,15,,2
2059,"Copalis","32009","2023-01-23 00:00:00",10,10,150,,2.333333333333333
2059,"Copalis","33012","2023-01-23 00:00:00",4,3,42,,2
2060,"Copalis","31005","2023-01-25 00:00:00",14,14,210,,2
2060,"Copalis","32007","2023-01-25 00:00:00",2,2,30,,2
2060,"Copalis","32009","2023-01-25 00:00:00",15,15,225,,3.75
2060,"Copalis","33012","2023-01-25 00:00:00",9,9,135,,1.8
2061,"Copalis","31005","2023-02-03 00:00:00",3,3,27,,
2061,"Copalis","32007","2023-02-03 00:00:00",10,10,97,,
2061,"Copalis","32009","2023-02-03 00:00:00",11,11,28,,
2061,"Copalis","33012","2023-02-03 00:00:00",3,3,20,,
2062,"Mocrocks","41100","2023-02-04 00:00:00",3,3,45,,1.5
2062,"Mocrocks","41200","2023-02-04 00:00:00",1,1,15,,1
2062,"Mocrocks","41300","2023-02-04 00:00:00",9,9,135,,2.5
2062,"Mocrocks","41400","2023-02-04 00:00:00",9,9,135,,2.25
2062,"Mocrocks","42500","2023-02-04 00:00:00",5,5,60,,2
2062,"Mocrocks","42600","2023-02-04 00:00:00",9,8,85,,2
2063,"Copalis","31005","2023-02-05 00:00:00",9,9,107,,
2063,"Copalis","32007","2023-02-05 00:00:00",9,9,106,,
2063,"Copalis","32009","2023-02-05 00:00:00",16,15,184,,
2063,"Copalis","33012","2023-02-05 00:00:00",12,11,143,,
2064,"Mocrocks","41300","2023-02-06 00:00:00",11,11,115,,
2064,"Mocrocks","41400","2023-02-06 00:00:00",2,2,30,,
2064,"Mocrocks","42600","2023-02-06 00:00:00",11,11,129,,
2065,"Copalis","31005","2023-02-07 00:00:00",7,7,45,,2.333333333333333
2065,"Copalis","32007","2023-02-07 00:00:00",2,2,30,,2
2065,"Copalis","32009","2023-02-07 00:00:00",5,5,75,,2
2065,"Copalis","33012","2023-02-07 00:00:00",2,2,6,,
2066,"Mocrocks","41300","2023-02-08 00:00:00",9,9,113,,1.8
2066,"Mocrocks","42600","2023-02-08 00:00:00",8,6,55,,2
2067,"Mocrocks","41200","2023-02-17 00:00:00",3,3,45,,
2067,"Mocrocks","41300","2023-02-17 00:00:00",20,20,300,,
2067,"Mocrocks","41400","2023-02-17 00:00:00",7,7,105,,
2067,"Mocrocks","42600","2023-02-17 00:00:00",4,4,60,,
2068,"Copalis","31005","2023-02-18 00:00:00",22,21,305,,
2068,"Copalis","32007","2023-02-18 00:00:00",13,11,165,,
2068,"Copalis","32009","2023-02-18 00:00:00",27,25,375,,
2068,"Copalis","33012","2023-02-18 00:00:00",27,26,390,,
2069,"Mocrocks","41100","2023-02-19 00:00:00",5,5,73,,
2069,"Mocrocks","41200","2023-02-19 00:00:00",8,8,120,,
2069,"Mocrocks","41300","2023-02-19 00:00:00",26,24,360,,
2069,"Mocrocks","41400","2023-02-19 00:00:00",23,21,315,,
2069,"Mocrocks","42500","2023-02-19 00:00:00",19,14,75,,
2069,"Mocrocks","42600","2023-02-19 00:00:00",18,17,233,,
2070,"Copalis","31005","2023-02-20 00:00:00",4,4,60,,2
2070,"Copalis","32007","2023-02-20 00:00:00",13,12,145,,1.857142857142857
2070,"Copalis","32009","2023-02-20 00:00:00",7,7,57,,1.75
2070,"Copalis","33012","2023-02-20 00:00:00",11,10,150,,2.2
2071,"Mocrocks","41300","2023-02-21 00:00:00",6,5,0,,2
2071,"Mocrocks","41400","2023-02-21 00:00:00",6,5,1,,2
2071,"Mocrocks","42500","2023-02-21 00:00:00",1,1,8,,1
2071,"Mocrocks","42600","2023-02-21 00:00:00",4,4,15,,2
2072,"Copalis","31005","2023-02-22 00:00:00",3,2,30,,3
2072,"Copalis","32007","2023-02-22 00:00:00",2,2,8,,2
2072,"Copalis","32009","2023-02-22 00:00:00",4,3,30,,2
2072,"Copalis","33012","2023-02-22 00:00:00",4,4,15,,2
2073,"Mocrocks","41300","2023-03-03 00:00:00",13,12,140,,
2073,"Mocrocks","41400","2023-03-03 00:00:00",17,12,115,,
2073,"Mocrocks","42500","2023-03-03 00:00:00",2,2,30,,
2073,"Mocrocks","42600","2023-03-03 00:00:00",15,14,66,,
2074,"Copalis","31002","2023-03-04 00:00:00",5,5,0,,
2074,"Copalis","31005","2023-03-04 00:00:00",4,4,51,,
2074,"Copalis","32009","2023-03-04 00:00:00",6,4,15,,
2074,"Copalis","33012","2023-03-04 00:00:00",14,13,40,,
2075,"Mocrocks","41100","2023-03-05 00:00:00",4,4,60,,
2075,"Mocrocks","41200","2023-03-05 00:00:00",2,2,30,,
2075,"Mocrocks","41300","2023-03-05 00:00:00",18,17,170,,
2075,"Mocrocks","41400","2023-03-05 00:00:00",10,10,137,,
2075,"Mocrocks","42500","2023-03-05 00:00:00",4,4,0,,
2075,"Mocrocks","42600","2023-03-05 00:00:00",17,16,150,,
2076,"Copalis","31005","2023-03-06 00:00:00",10,9,95,,
2076,"Copalis","32007","2023-03-06 00:00:00",10,9,75,,
2076,"Copalis","32009","2023-03-06 00:00:00",3,3,30,,
2076,"Copalis","33012","2023-03-06 00:00:00",5,5,45,,
2077,"Mocrocks","41200","2023-03-07 00:00:00",4,4,60,,
2077,"Mocrocks","41300","2023-03-07 00:00:00",5,5,75,,
2077,"Mocrocks","41400","2023-03-07 00:00:00",4,4,60,,
2077,"Mocrocks","42600","2023-03-07 00:00:00",8,8,120,,
2078,"Copalis","31002","2023-03-08 00:00:00",2,1,15,,
2078,"Copalis","31005","2023-03-08 00:00:00",12,12,168,,
2078,"Copalis","32007","2023-03-08 00:00:00",1,1,15,,
2078,"Copalis","32009","2023-03-08 00:00:00",5,4,55,,
2078,"Copalis","33012","2023-03-08 00:00:00",14,13,195,,
2079,"Copalis","31005","2023-03-17 00:00:00",14,14,210,,
2079,"Copalis","32007","2023-03-17 00:00:00",6,6,90,,
2079,"Copalis","32009","2023-03-17 00:00:00",6,6,90,,
2079,"Copalis","33012","2023-03-17 00:00:00",13,13,195,,
2080,"Twin Harbors","21100","2023-03-18 00:00:00",6,6,51,,
2080,"Twin Harbors","21200","2023-03-18 00:00:00",15,13,210,,
2080,"Twin Harbors","22307","2023-03-18 00:00:00",16,15,225,,
2080,"Twin Harbors","22309","2023-03-18 00:00:00",8,8,120,,
2081,"Mocrocks","41100","2023-03-18 00:00:00",4,4,60,,
2081,"Mocrocks","41200","2023-03-18 00:00:00",21,21,315,,
2081,"Mocrocks","41300","2023-03-18 00:00:00",25,25,375,,
2081,"Mocrocks","41400","2023-03-18 00:00:00",33,30,450,,
2081,"Mocrocks","42500","2023-03-18 00:00:00",12,12,180,,
2081,"Mocrocks","42600","2023-03-18 00:00:00",18,17,240,,
2082,"Twin Harbors","21100","2023-03-19 00:00:00",2,1,15,,
2082,"Twin Harbors","21200","2023-03-19 00:00:00",15,13,195,,
2082,"Twin Harbors","22307","2023-03-19 00:00:00",23,23,345,,
2082,"Twin Harbors","22309","2023-03-19 00:00:00",15,15,225,,
2083,"Copalis","31002","2023-03-19 00:00:00",2,2,30,,
2083,"Copalis","31005","2023-03-19 00:00:00",14,13,175,,
2083,"Copalis","32007","2023-03-19 00:00:00",10,10,150,,
2083,"Copalis","32009","2023-03-19 00:00:00",5,5,75,,
2083,"Copalis","33012","2023-03-19 00:00:00",15,15,225,,
2084,"Mocrocks","41100","2023-03-20 00:00:00",3,3,45,,
2084,"Mocrocks","41200","2023-03-20 00:00:00",4,4,60,,
2084,"Mocrocks","41300","2023-03-20 00:00:00",12,12,172,,
2084,"Mocrocks","41400","2023-03-20 00:00:00",17,17,255,,
2084,"Mocrocks","42500","2023-03-20 00:00:00",2,2,30,,
2084,"Mocrocks","42600","2023-03-20 00:00:00",7,7,105,,
2085,"Copalis","31005","2023-03-21 00:00:00",6,6,90,,
2085,"Copalis","32007","2023-03-21 00:00:00",14,14,210,,
2085,"Copalis","32009","2023-03-21 00:00:00",12,12,180,,
2085,"Copalis","33012","2023-03-21 00:00:00",21,20,300,,
2086,"Mocrocks","41100","2023-03-22 00:00:00",1,1,15,,
2086,"Mocrocks","41200","2023-03-22 00:00:00",1,1,15,,
2086,"Mocrocks","41300","2023-03-22 00:00:00",4,4,60,,
2086,"Mocrocks","41400","2023-03-22 00:00:00",7,7,105,,
2086,"Mocrocks","42500","2023-03-22 00:00:00",3,3,45,,
2086,"Mocrocks","42600","2023-03-22 00:00:00",5,5,58,,
2087,"Copalis","31005","2023-03-23 00:00:00",10,10,150,,
2087,"Copalis","32007","2023-03-23 00:00:00",4,4,60,,
2087,"Copalis","32009","2023-03-23 00:00:00",10,10,128,,
2087,"Copalis","33012","2023-03-23 00:00:00",4,4,48,,
2088,"Long Beach","12400","2023-03-23 00:00:00",2,2,30,,
2088,"Long Beach","12500","2023-03-23 00:00:00",1,1,15,,
2089,"Twin Harbors","21200","2023-03-24 00:00:00",7,7,60,,
2089,"Twin Harbors","22307","2023-03-24 00:00:00",10,10,122,,
2089,"Twin Harbors","22309","2023-03-24 00:00:00",26,22,224,,
2090,"Mocrocks","41200","2023-03-24 00:00:00",2,2,30,,
2090,"Mocrocks","41300","2023-03-24 00:00:00",11,11,116,,
2090,"Mocrocks","41400","2023-03-24 00:00:00",4,4,60,,
2090,"Mocrocks","42500","2023-03-24 00:00:00",6,6,90,,
2090,"Mocrocks","42600","2023-03-24 00:00:00",14,10,64,,
2091,"Twin Harbors","21100","2023-03-25 00:00:00",48,37,520,,
2091,"Twin Harbors","22307","2023-03-25 00:00:00",3,3,45,,
2092,"Copalis","31005","2023-03-25 00:00:00",5,5,75,,
2092,"Copalis","32007","2023-03-25 00:00:00",5,5,67,,
2092,"Copalis","32009","2023-03-25 00:00:00",19,19,271,,
2092,"Copalis","33012","2023-03-25 00:00:00",16,16,240,,
2093,"Long Beach","11101","2023-03-26 00:00:00",2,2,30,,
2093,"Long Beach","11104","2023-03-26 00:00:00",2,2,30,,
2093,"Long Beach","11200","2023-03-26 00:00:00",14,13,186,,
2093,"Long Beach","12300","2023-03-26 00:00:00",6,6,47,,
2094,"Long Beach","12400","2023-03-26 00:00:00",9,9,135,,
2094,"Long Beach","12500","2023-03-26 00:00:00",4,3,45,,
2094,"Long Beach","12600","2023-03-26 00:00:00",22,21,315,,
2095,"Mocrocks","41300","2023-03-26 00:00:00",25,24,321,,
2095,"Mocrocks","41400","2023-03-26 00:00:00",13,11,124,,
2095,"Mocrocks","42500","2023-03-26 00:00:00",4,4,60,,
2095,"Mocrocks","42600","2023-03-26 00:00:00",17,14,151,,
2096,"Mocrocks","41300","2023-04-06 00:00:00",1,1,20,,
2096,"Mocrocks","41400","2023-04-06 00:00:00",7,6,93,,
2096,"Mocrocks","42500","2023-04-06 00:00:00",5,5,99,,
2096,"Mocrocks","42600","2023-04-06 00:00:00",7,7,119,,
2097,"Long Beach","12400","2023-04-07 00:00:00",17,17,206,,
2097,"Long Beach","12500","2023-04-07 00:00:00",15,14,189,,
2097,"Long Beach","12600","2023-04-07 00:00:00",27,26,341,,
2098,"Twin Harbors","21200","2023-04-07 00:00:00",13,11,203,,
2098,"Twin Harbors","22307","2023-04-07 00:00:00",26,23,420,,
2098,"Twin Harbors","22309","2023-04-07 00:00:00",28,25,420,,
2099,"Copalis","31002","2023-04-07 00:00:00",2,2,23,,
2099,"Copalis","31005","2023-04-07 00:00:00",20,19,317,,
2099,"Copalis","32007","2023-04-07 00:00:00",18,17,333,,
2099,"Copalis","32009","2023-04-07 00:00:00",15,15,277,,
2099,"Copalis","33012","2023-04-07 00:00:00",15,15,253,,
2100,"Long Beach","11101","2023-04-08 00:00:00",6,6,41,,
2100,"Long Beach","11104","2023-04-08 00:00:00",23,23,173,,
2101,"Long Beach","12400","2023-04-08 00:00:00",10,10,165,,
2101,"Long Beach","12500","2023-04-08 00:00:00",13,13,235,,
2102,"Mocrocks","41300","2023-04-08 00:00:00",12,10,170,,
2102,"Mocrocks","41400","2023-04-08 00:00:00",3,3,60,,
2102,"Mocrocks","42500","2023-04-08 00:00:00",9,9,142,,
2102,"Mocrocks","42600","2023-04-08 00:00:00",24,23,374,,
2103,"Twin Harbors","21100","2023-04-09 00:00:00",7,4,10,,
2103,"Twin Harbors","21200","2023-04-09 00:00:00",8,7,40,,
2103,"Twin Harbors","22307","2023-04-09 00:00:00",29,26,181,,
2103,"Twin Harbors","22309","2023-04-09 00:00:00",27,26,124,,
2104,"Copalis","31005","2023-04-09 00:00:00",28,27,202,,
2104,"Copalis","32007","2023-04-09 00:00:00",11,11,176,,
2104,"Copalis","32009","2023-04-09 00:00:00",4,4,0,,
2104,"Copalis","33012","2023-04-09 00:00:00",11,9,42,,
2105,"Twin Harbors","21200","2023-04-10 00:00:00",4,4,63,,
2105,"Twin Harbors","22307","2023-04-10 00:00:00",18,17,288,,
2105,"Twin Harbors","22309","2023-04-10 00:00:00",22,19,281,,
2106,"Mocrocks","41300","2023-04-10 00:00:00",11,11,104,,
2106,"Mocrocks","41400","2023-04-10 00:00:00",9,9,165,,
2106,"Mocrocks","42500","2023-04-10 00:00:00",2,2,40,,
2106,"Mocrocks","42600","2023-04-10 00:00:00",8,8,160,,
2107,"Long Beach","12400","2023-04-11 00:00:00",17,15,97,,
2107,"Long Beach","12500","2023-04-11 00:00:00",13,13,135,,
2107,"Long Beach","12600","2023-04-11 00:00:00",19,18,268,,
2108,"Copalis","31005","2023-04-11 00:00:00",8,8,132,,
2108,"Copalis","32007","2023-04-11 00:00:00",2,1,20,,
2109,"Mocrocks","41200","2023-04-12 00:00:00",2,2,40,,
2109,"Mocrocks","41300","2023-04-12 00:00:00",12,11,191,,
2109,"Mocrocks","41400","2023-04-12 00:00:00",12,12,209,,
2109,"Mocrocks","42500","2023-04-12 00:00:00",1,1,20,,
2109,"Mocrocks","42600","2023-04-12 00:00:00",14,11,149,,
2110,"Mocrocks","41300","2023-04-19 00:00:00",13,13,214,,
2110,"Mocrocks","41400","2023-04-19 00:00:00",5,5,70,,
2110,"Mocrocks","42600","2023-04-19 00:00:00",18,16,175,,
2111,"Copalis","31005","2023-04-20 00:00:00",12,12,217,,
2111,"Copalis","32007","2023-04-20 00:00:00",14,13,260,,
2111,"Copalis","32009","2023-04-20 00:00:00",13,13,225,,
2111,"Copalis","33012","2023-04-20 00:00:00",17,17,340,,
2112,"Twin Harbors","21200","2023-04-21 00:00:00",8,8,160,,
2112,"Twin Harbors","22307","2023-04-21 00:00:00",10,10,174,,
2112,"Twin Harbors","22309","2023-04-21 00:00:00",29,28,391,,
2113,"Mocrocks","41100","2023-04-21 00:00:00",2,2,40,,
2113,"Mocrocks","41200","2023-04-21 00:00:00",17,16,320,,
2113,"Mocrocks","41300","2023-04-21 00:00:00",43,40,800,,
2113,"Mocrocks","41400","2023-04-21 00:00:00",20,16,281,,
2113,"Mocrocks","42500","2023-04-21 00:00:00",5,5,100,,
2113,"Mocrocks","42600","2023-04-21 00:00:00",30,27,442,,
2114,"Long Beach","12400","2023-04-22 00:00:00",46,46,920,,
2114,"Long Beach","12500","2023-04-22 00:00:00",36,35,700,,
2114,"Long Beach","12600","2023-04-22 00:00:00",22,21,380,,
2115,"Twin Harbors","21100","2023-04-22 00:00:00",17,16,320,,
2115,"Twin Harbors","21200","2023-04-22 00:00:00",24,24,480,,
2115,"Twin Harbors","22309","2023-04-22 00:00:00",31,29,575,,
2116,"Copalis","31002","2023-04-22 00:00:00",4,4,80,,
2116,"Copalis","31005","2023-04-22 00:00:00",37,33,614,,
2116,"Copalis","32007","2023-04-22 00:00:00",57,57,1112,,
2116,"Copalis","32009","2023-04-22 00:00:00",31,31,620,,
2116,"Copalis","33012","2023-04-22 00:00:00",23,23,448,,
2117,"Long Beach","12400","2023-04-23 00:00:00",17,17,233,,
2117,"Long Beach","12500","2023-04-23 00:00:00",13,12,233,,
2117,"Long Beach","12600","2023-04-23 00:00:00",7,6,106,,
2118,"Twin Harbors","21200","2023-04-23 00:00:00",15,15,233,,
2118,"Twin Harbors","22307","2023-04-23 00:00:00",34,34,388,,
2118,"Twin Harbors","22309","2023-04-23 00:00:00",67,67,993,,
2119,"Mocrocks","41100","2023-04-23 00:00:00",11,11,220,,
2119,"Mocrocks","41200","2023-04-23 00:00:00",15,15,300,,
2119,"Mocrocks","41300","2023-04-23 00:00:00",61,59,1046,,
2119,"Mocrocks","41400","2023-04-23 00:00:00",38,30,575,,
2119,"Mocrocks","42500","2023-04-23 00:00:00",6,6,100,,
2119,"Mocrocks","42600","2023-04-23 00:00:00",14,12,195,,
2120,"Long Beach","12400","2023-04-24 00:00:00",13,12,174,,
2120,"Long Beach","12500","2023-04-24 00:00:00",9,8,75,,
2121,"Copalis","31005","2023-04-24 00:00:00",7,7,132,,
2121,"Copalis","32007","2023-04-24 00:00:00",6,6,115,,
2121,"Copalis","32009","2023-04-24 00:00:00",8,8,168,,
2121,"Copalis","33012","2023-04-24 00:00:00",8,7,125,,
2121,"Copalis","33013","2023-04-24 00:00:00",2,2,40,,
2122,"Mocrocks","41100","2023-04-25 00:00:00",5,5,100,,
2122,"Mocrocks","41300","2023-04-25 00:00:00",15,15,300,,
2122,"Mocrocks","42600","2023-04-25 00:00:00",5,5,100,,
2123,"Twin Harbors","21200","2023-04-25 00:00:00",13,12,240,,
2123,"Twin Harbors","22307","2023-04-25 00:00:00",17,17,317,,
2123,"Twin Harbors","22309","2023-04-25 00:00:00",19,16,320,,
2124,"Copalis","31005","2023-05-04 00:00:00",11,11,220,,
2124,"Copalis","32007","2023-05-04 00:00:00",4,4,80,,
2124,"Copalis","32009","2023-05-04 00:00:00",9,9,180,,
2124,"Copalis","33012","2023-05-04 00:00:00",5,4,55,,
2125,"Long Beach","12400","2023-05-05 00:00:00",15,15,300,,
2125,"Long Beach","12500","2023-05-05 00:00:00",8,8,154,,
2126,"Mocrocks","41100","2023-05-05 00:00:00",3,3,60,,
2126,"Mocrocks","41200","2023-05-05 00:00:00",8,8,160,,
2126,"Mocrocks","41300","2023-05-05 00:00:00",10,10,200,,
2126,"Mocrocks","41400","2023-05-05 00:00:00",5,5,100,,
2126,"Mocrocks","42600","2023-05-05 00:00:00",8,8,160,,
2127,"Long Beach","12400","2023-05-06 00:00:00",23,23,460,,
2127,"Long Beach","12500","2023-05-06 00:00:00",12,12,240,,
2128,"Copalis","31002","2023-05-06 00:00:00",3,3,60,,
2128,"Copalis","31005","2023-05-06 00:00:00",27,26,510,,
2128,"Copalis","32007","2023-05-06 00:00:00",49,44,880,,
2128,"Copalis","32009","2023-05-06 00:00:00",18,18,320,,
2128,"Copalis","33012","2023-05-06 00:00:00",11,11,180,,
2129,"Twin Harbors","21200","2023-05-07 00:00:00",12,12,230,,
2129,"Twin Harbors","22307","2023-05-07 00:00:00",32,32,640,,
2129,"Twin Harbors","22309","2023-05-07 00:00:00",29,29,580,,
2130,"Mocrocks","41100","2023-05-07 00:00:00",9,9,180,,
2130,"Mocrocks","41200","2023-05-07 00:00:00",12,12,220,,
2130,"Mocrocks","41300","2023-05-07 00:00:00",33,33,640,,
2130,"Mocrocks","41400","2023-05-07 00:00:00",32,32,580,,
2130,"Mocrocks","42600","2023-05-07 00:00:00",2,2,40,,
2131,"Twin Harbors","21200","2023-05-08 00:00:00",5,5,100,,
2131,"Twin Harbors","22307","2023-05-08 00:00:00",28,26,515,,
2131,"Twin Harbors","22309","2023-05-08 00:00:00",28,26,520,,
2132,"Copalis","31005","2023-05-08 00:00:00",14,14,280,,
2132,"Copalis","32007","2023-05-08 00:00:00",22,21,390,,
2132,"Copalis","32009","2023-05-08 00:00:00",16,15,300,,
2132,"Copalis","33012","2023-05-08 00:00:00",8,8,160,,
2133,"Twin Harbors","21100","2023-05-09 00:00:00",2,2,40,,
2133,"Twin Harbors","21200","2023-05-09 00:00:00",4,4,80,,
2133,"Twin Harbors","22307","2023-05-09 00:00:00",11,11,220,,
2133,"Twin Harbors","22309","2023-05-09 00:00:00",31,28,560,,
2134,"Mocrocks","41200","2023-05-09 00:00:00",5,5,100,,
2134,"Mocrocks","41300","2023-05-09 00:00:00",10,10,200,,
2134,"Mocrocks","41400","2023-05-09 00:00:00",13,13,210,,
2134,"Mocrocks","42500","2023-05-09 00:00:00",1,1,20,,
2134,"Mocrocks","42600","2023-05-09 00:00:00",6,6,120,,
2135,"Long Beach","11101","2023-05-10 00:00:00",6,6,120,,
2135,"Long Beach","11200","2023-05-10 00:00:00",3,3,60,,
2135,"Long Beach","12300","2023-05-10 00:00:00",5,5,100,,
2136,"Long Beach","12400","2023-05-10 00:00:00",7,7,140,,
2136,"Long Beach","12600","2023-05-10 00:00:00",6,6,120,,
2137,"Copalis","31005","2023-05-10 00:00:00",16,15,263,,
2137,"Copalis","32007","2023-05-10 00:00:00",5,5,100,,
2137,"Copalis","32009","2023-05-10 00:00:00",5,5,100,,
2137,"Copalis","33012","2023-05-10 00:00:00",4,4,80,,
2137,"Copalis","33013","2023-05-10 00:00:00",1,1,20,,
2138,"Twin Harbors","21200","2023-05-11 00:00:00",10,10,200,,
2138,"Twin Harbors","22307","2023-05-11 00:00:00",6,6,120,,
2138,"Twin Harbors","22309","2023-05-11 00:00:00",31,28,545,,
2139,"Mocrocks","41100","2023-05-11 00:00:00",2,2,40,,
2139,"Mocrocks","41200","2023-05-11 00:00:00",3,3,60,,
2139,"Mocrocks","41300","2023-05-11 00:00:00",9,9,180,,
2139,"Mocrocks","41400","2023-05-11 00:00:00",9,9,180,,
2139,"Mocrocks","42500","2023-05-11 00:00:00",3,3,60,,
2139,"Mocrocks","42600","2023-05-11 00:00:00",15,14,280,,
2140,"Copalis","31002","2023-05-12 00:00:00",2,2,6,,
2140,"Copalis","31005","2023-05-12 00:00:00",14,14,220,,
2140,"Copalis","32007","2023-05-12 00:00:00",8,8,160,,
2140,"Copalis","32009","2023-05-12 00:00:00",19,17,296,,
2140,"Copalis","33012","2023-05-12 00:00:00",7,7,140,,
2141,"Long Beach","11101","2023-05-13 00:00:00",11,9,35,,
2141,"Long Beach","11104","2023-05-13 00:00:00",4,4,22,,
2141,"Long Beach","11200","2023-05-13 00:00:00",5,5,6,,
2141,"Long Beach","12300","2023-05-13 00:00:00",4,3,42,,
2142,"Twin Harbors","21200","2023-05-13 00:00:00",11,6,30,,
2142,"Twin Harbors","22307","2023-05-13 00:00:00",43,34,460,,
2142,"Twin Harbors","22309","2023-05-13 00:00:00",25,22,405,,
2143,"Mocrocks","41200","2023-05-13 00:00:00",6,6,120,,
2143,"Mocrocks","41300","2023-05-13 00:00:00",10,8,90,,
2143,"Mocrocks","41400","2023-05-13 00:00:00",4,4,55,,
2143,"Mocrocks","42500","2023-05-13 00:00:00",10,9,180,,
2143,"Mocrocks","42600","2023-05-13 00:00:00",10,10,165,,
2144,"Long Beach","12400","2023-05-14 00:00:00",2,2,3,,
2144,"Long Beach","12500","2023-05-14 00:00:00",4,4,46,,
2144,"Long Beach","12600","2023-05-14 00:00:00",9,6,70,,
2145,"Copalis","31005","2023-05-14 00:00:00",8,7,88,,
2145,"Copalis","32009","2023-05-14 00:00:00",1,1,4,,
2146,"Long Beach","12500","2023-05-08 00:00:00",2,2,40,,
2147,"Long Beach","12400","2023-05-13 00:00:00",25,24,300,,
2150,"LongBeach","12400","2023-09-29 00:00:00",11,11,165,,2.2
2150,"LongBeach","12500","2023-09-29 00:00:00",6,6,90,,2
2150,"LongBeach","12600","2023-09-29 00:00:00",3,3,45,,1.5
2151,"Twin Harbors","21100","2023-09-29 00:00:00",9,8,120,,
2151,"Twin Harbors","21200","2023-09-29 00:00:00",24,24,360,,
2151,"Twin Harbors","22307","2023-09-29 00:00:00",27,24,360,,
2151,"Twin Harbors","22309","2023-09-29 00:00:00",11,10,141,,
2152,"Twin Harbors","21100","2023-09-30 00:00:00",3,3,45,,
2152,"Twin Harbors","21200","2023-09-30 00:00:00",12,12,180,,
2152,"Twin Harbors","22307","2023-09-30 00:00:00",12,12,180,,
2152,"Twin Harbors","22309","2023-09-30 00:00:00",14,13,190,,
2153,"Copalis","31005","2023-09-30 00:00:00",23,21,305,,
2153,"Copalis","32007","2023-09-30 00:00:00",17,17,255,,
2153,"Copalis","32009","2023-09-30 00:00:00",47,44,656,,
2153,"Copalis","33012","2023-09-30 00:00:00",25,24,360,,
2154,"Twin Harbors","21100","2023-10-01 00:00:00",7,5,65,,
2154,"Twin Harbors","21200","2023-10-01 00:00:00",13,12,180,,
2154,"Twin Harbors","22307","2023-10-01 00:00:00",17,17,255,,
2154,"Twin Harbors","22309","2023-10-01 00:00:00",20,19,272,,
2155,"Long Beach","12400","2023-10-02 00:00:00",8,7,29,,2
2155,"Long Beach","12500","2023-10-02 00:00:00",7,7,0,,2.333333333333333
2156,"Copalis","31005","2023-10-02 00:00:00",5,5,37,,2.5
2156,"Copalis","32007","2023-10-02 00:00:00",2,2,20,,2
2156,"Copalis","32009","2023-10-02 00:00:00",10,10,105,,2
