EventID,EstCorEffort,TotHarvest,beach,Date,CorrectionFactor,CPUE,SumPeople,n_interviews,WastageRate,Wastage,PctInterviewed,year,month,season_year,season_label
2240,129.86110678240755,23.611110324074097,Twin Harbors,2024-01-26,0.60000002,0.18181818181818182,12,5,NA,NA,0.09240642019251337,2024,1,2023,2023-24
2241,235.11333935296474,677.6796251938396,Mocrocks,2024-01-26,0.54799998,2.8823529411764706,19,9,NA,NA,0.08081208855392157,2024,1,2023,2023-24
2242,79.79626621046292,0,LongBeach,2024-01-27,0.58899999,0,14,4,NA,NA,0.1754468055319149,2024,1,2023,2023-24
2243,402.9629495308646,75.55555303703711,Mocrocks,2024-01-27,0.60000002,0.1875,18,8,NA,NA,0.04466911913602942,2024,1,2023,2023-24
2244,215.41665948611137,234.9999921666669,Copalis,2024-01-28,0.60000002,1.0909090909090908,11,4,NA,NA,0.051063831489361694,2024,1,2023,2023-24
2245,926.7153622888817,13784.891014047114,Mocrocks,2024-02-06,0.54799998,14.875,25,15,NA,NA,0.02697699964555766,2024,2,2023,2023-24
2246,2219.250691191968,31031.895258192777,Copalis,2024-02-07,0.54435003,13.983050847457626,61,27,NA,NA,0.027486754985412063,2024,2,2023,2023-24
2247,1326.5657260839641,18436.556315575093,LongBeach,2024-02-08,0.5812,13.89795918367347,49,20,NA,NA,0.036937483787289234,2024,2,2023,2023-24
2248,1351.0533054003724,18479.661312849163,Twin Harbors,2024-02-08,0.537,13.677966101694915,64,20,NA,NA,0.0473704477419077,2024,2,2023,2023-24
2249,3164.412736847439,38816.796238661926,Copalis,2024-02-08,0.54220003,12.266666666666667,47,22,NA,NA,0.014852676913070437,2024,2,2023,2023-24
2250,1822.7937313906775,25930.710823977057,Twin Harbors,2024-02-09,0.53109998,14.225806451612904,70,21,NA,NA,0.03840258982380545,2024,2,2023,2023-24
2251,1605.0688646065455,23256.423336107604,Mocrocks,2024-02-09,0.54775,14.48936170212766,51,29,NA,NA,0.031774337615415496,2024,2,2023,2023-24
2252,2185.714171078927,15235.713486638404,LongBeach,2024-02-10,0.57200003,6.970588235294118,35,13,NA,NA,0.016013072735271267,2024,2,2023,2023-24
2253,3661.0169330353647,40556.46031011904,Mocrocks,2024-02-10,0.52504998,11.077922077922079,83,32,NA,NA,0.022671296396103897,2024,2,2023,2023-24
2254,229.6296219753089,1406.481434598767,Copalis,2024-02-11,0.60000002,6.125,9,6,NA,NA,0.039193549693548387,2024,2,2023,2023-24
2255,41.666665277777824,624.9999791666673,LongBeach,2024-02-12,0.60000002,15,1,1,NA,NA,0.0240000008,2024,2,2023,2023-24
2256,321.9875832395356,3058.882040775588,Copalis,2024-02-12,0.57499999,9.5,17,7,NA,NA,0.05279706698302469,2024,2,2023,2023-24
2257,73.95833086805564,162.7083279097224,Twin Harbors,2024-02-11,0.60000002,2.2,8,4,NA,NA,0.10816901769014084,2024,2,2023,2023-24
2258,644.6715563748743,8729.927325909755,Mocrocks,2024-02-21,0.54799998,13.541666666666666,25,6,NA,NA,0.038779436990489136,2024,2,2023,2023-24
2259,684.6722626983567,10270.08394047535,LongBeach,2024-02-22,0.58130002,15,14,8,NA,NA,0.020447739396984924,2024,2,2023,2023-24
2260,390.24917262492414,4839.08974054906,LongBeach,2024-02-22,0.58130002,12.4,27,11,NA,NA,0.06918656564571428,2024,2,2023,2023-24
2261,1084.0708372837823,16261.062559256734,Twin Harbors,2024-02-22,0.53109998,15,56,14,NA,NA,0.051657140911854096,2024,2,2023,2023-24
2262,1197.080335659866,17956.20503489799,Mocrocks,2024-02-22,0.54799998,15,20,11,NA,NA,0.016707316463414636,2024,2,2023,2023-24
2263,1199.6042542666337,17681.12357375604,LongBeach,2024-02-23,0.57224,14.73913043478261,26,13,NA,NA,0.021673814432989692,2024,2,2023,2023-24
2264,2415.9770350693543,34341.38785562867,Copalis,2024-02-23,0.54259998,14.214285714285714,77,21,NA,NA,0.031871163873786405,2024,2,2023,2023-24
2265,1854.0582812705454,19198.47446089823,Twin Harbors,2024-02-24,0.52824998,10.35483870967742,32,15,NA,NA,0.01725943586739415,2024,2,2023,2023-24
2266,4231.887168219214,42834.95548319448,Copalis,2024-02-24,0.54435003,10.121951219512194,43,17,NA,NA,0.01016095143625828,2024,2,2023,2023-24
2267,151.6666616111113,588.8235097843144,Mocrocks,2024-02-25,0.60000002,3.8823529411764706,17,8,NA,NA,0.11208791582417581,2024,2,2023,2023-24
2268,866.6822138149653,13000.233207224479,LongBeach,2024-03-07,0.57266665,15,25,11,0,0,0.02884563638378466,2024,3,2023,2023-24
2269,1013.1712640908743,14564.336921306316,Twin Harbors,2024-03-07,0.53109998,14.375,42,13,0.04,582.5734768522526,0.04145399843893806,2024,3,2023,2023-24
2270,1411.8356269473945,20797.424812340465,Copalis,2024-03-07,0.57609999,14.73076923076923,53,26,NA,NA,0.03753978082745662,2024,3,2023,2023-24
2271,1178.5960082587749,17678.94012388162,LongBeach,2024-03-08,0.5812,15,28,12,NA,NA,0.023757080291970805,2024,3,2023,2023-24
2272,1741.7443278962498,24767.221541733485,Mocrocks,2024-03-08,0.62976664,14.219780219780219,93,38,NA,NA,0.053394748305182774,2024,3,2023,2023-24
2273,1958.1462393793133,8603.975900303041,Twin Harbors,2024-03-09,0.53109998,4.393939393939394,35,15,NA,NA,0.017874048064507268,2024,3,2023,2023-24
2274,1718.9200575782047,18943.931467893133,Mocrocks,2024-03-09,0.54775,11.020833333333334,52,18,NA,NA,0.030251552287581696,2024,3,2023,2023-24
2275,291.66665694444475,816.6666394444453,Twin Harbors,2024-03-10,0.60000002,2.8,41,17,NA,NA,0.14057143325714286,2024,3,2023,2023-24
2276,783.6600875024053,6055.555221609496,Copalis,2024-03-10,0.54400003,7.7272727272727275,45,20,NA,NA,0.05742285554368223,2024,3,2023,2023-24
2277,34.795347774098566,0,LongBeach,2024-03-11,0.54605001,0,1,1,NA,NA,0.028739474210526316,2024,3,2023,2023-24
2278,191.4821263850474,727.63208026318,Copalis,2024-03-11,0.53965002,3.8,12,7,NA,NA,0.06266903458064516,2024,3,2023,2023-24
2279,310.3322380430814,2925.989672977625,Mocrocks,2024-03-12,0.5478,9.428571428571429,21,10,NA,NA,0.06766941176470588,2024,3,2023,2023-24
2280,1046.444587284886,14614.13992587513,Mocrocks,2024-03-13,0.54799998,13.96551724137931,31,14,NA,NA,0.02962411997412387,2024,3,2023,2023-24
2281,851.6861665519614,12578.749536767431,LongBeach,2024-03-14,0.5812,14.76923076923077,13,7,NA,NA,0.015263838383838385,2024,3,2023,2023-24
2282,1138.6861729447508,17080.29259417126,Mocrocks,2024-03-14,0.54799998,15,41,23,NA,NA,0.036006408942307694,2024,3,2023,2023-24
2283,2768.00752510437,32927.75618405407,Copalis,2024-03-15,0.64889997,11.895833333333334,50,27,NA,NA,0.018063534707375737,2024,3,2023,2023-24
2284,7233.587786259542,61380.15267175573,Copalis,2024-03-16,0.625,8.485436893203884,131,40,0.01,613.8015267175573,0.01810996200928662,2024,3,2023,2023-24
2285,3650.4900079298163,40025.01544408762,Mocrocks,2024-03-17,0.59034997,10.964285714285714,60,26,NA,NA,0.016436149631875268,2024,3,2023,2023-24
2286,626.3331049039244,9247.624078287356,Copalis,2024-03-26,0.54435003,14.764705882352942,18,10,NA,NA,0.02873870127423823,2024,3,2023,2023-24
2287,282.97581013235964,147.14742126882703,Mocrocks,2024-03-27,0.54775,0.52,25,13,NA,NA,0.08834677419354839,2024,3,2023,2023-24
2288,311.3847112912024,2482.661887321749,Mocrocks,2024-03-28,0.54775,7.972972972972973,41,18,NA,NA,0.13166991991991991,2024,3,2023,2023-24
2289,511.78499932140124,2070.4029518002144,LongBeach,2024-03-29,0.52100003,4.045454545454546,25,11,NA,NA,0.04884863767626762,2024,3,2023,2023-24
2290,354.8139828239729,2696.5862694621937,LongBeach,2024-03-29,0.52139997,7.6,35,17,NA,NA,0.09864323756756758,2024,3,2023,2023-24
2291,975.0465549348231,7777.15704531347,Twin Harbors,2024-03-29,0.537,7.976190476190476,45,23,NA,NA,0.04615164247517189,2024,3,2023,2023-24
2292,1399.8277616848036,12998.400644216035,Copalis,2024-03-29,0.63865,9.285714285714286,98,36,NA,NA,0.07000861297539152,2024,3,2023,2023-24
2293,1185.5994407549806,16561.342188046136,LongBeach,2024-03-30,0.5722,13.96875,35,15,0.01,165.61342188046135,0.02952093160377359,2024,3,2023,2023-24
2294,2836.252119493708,29033.462556537743,Twin Harbors,2024-03-30,0.56300002,10.236559139784946,100,39,NA,NA,0.03525779648173546,2024,3,2023,2023-24
2295,3083.4870285103952,44315.24306359171,Copalis,2024-03-30,0.54259998,14.371794871794872,80,32,NA,NA,0.025944652680652682,2024,3,2023,2023-24
2296,1695.5666723961701,15078.432193808798,Twin Harbors,2024-03-31,0.57499999,8.892857142857142,61,28,NA,NA,0.035976173035882436,2024,3,2023,2023-24
2297,1686.6340700346448,22653.810548504545,Mocrocks,2024-03-31,0.53509998,13.431372549019608,56,25,NA,NA,0.033202222696028974,2024,3,2023,2023-24
2298,494.8094373865698,2577.132486388384,Mocrocks,2024-04-08,0.551,5.208333333333333,25,11,NA,NA,0.05052450117370893,2024,4,2023,2023-24
2299,1433.1355545413055,16164.435905872864,Mocrocks,2024-04-09,0.54775,11.279069767441861,43,25,NA,NA,0.030004140127388532,2024,4,2023,2023-24
2300,3577.830860688074,50170.33500137788,Copalis,2024-04-10,0.54220003,14.022556390977444,140,56,NA,NA,0.03912985421928966,2024,4,2023,2023-24
2301,1633.424353663005,22729.90509040914,Twin Harbors,2024-04-11,0.53729999,13.915492957746478,72,22,0,0,0.04407917626459882,2024,4,2023,2023-24
2302,2162.705706813633,22673.527571433246,Copalis,2024-04-11,0.54699999,10.483870967741936,62,32,0.01,226.73527571433246,0.028667793220625525,2024,4,2023,2023-24
2303,584.1650808445635,8762.476212668453,LongBeach,2024-04-12,0.5722,15,27,11,0.02,175.24952425336906,0.04621981163434904,2024,4,2023,2023-24
2304,2276.223656841417,32907.69058176448,LongBeach,2024-04-12,0.57200003,14.457142857142857,35,18,0.01,329.0769058176448,0.015376344892473116,2024,4,2023,2023-24
2305,3154.0570213749656,41822.79610343205,Mocrocks,2024-04-12,0.53509998,13.26,53,27,0.015,627.3419415514807,0.016803754542425938,2024,4,2023,2023-24
2306,3757.7875065354315,46753.86781387107,Twin Harbors,2024-04-13,0.53109998,12.44186046511628,46,18,NA,NA,0.01224124565851533,2024,4,2023,2023-24
2307,4225.021506766115,53758.36888609075,Mocrocks,2024-04-13,0.52504998,12.723809523809523,118,49,NA,NA,0.027928851914961896,2024,4,2023,2023-24
2308,1373.236965259744,15741.984723709258,LongBeach,2024-04-14,0.52090001,11.463414634146341,47,16,NA,NA,0.03422570262016656,2024,4,2023,2023-24
2309,4898.419550233238,25371.301260182412,Copalis,2024-04-14,0.542,5.17948717948718,159,57,NA,NA,0.03245944908749787,2024,4,2023,2023-24
2310,3459.25504829031,45768.60525430255,LongBeach,2024-04-10,0.57266665,13.23076923076923,13,6,NA,NA,0.0037580345532559315,2024,4,2023,2023-24
2311,1927.1650351951623,23744.127697781903,Twin Harbors,2024-04-12,0.52490002,12.320754716981131,58,13,NA,NA,0.03009602132706107,2024,4,2023,2023-24
2312,469.83547476847303,6741.117681460701,Copalis,2024-04-23,0.54699999,14.347826086956522,23,12,0.01,67.411176814607,0.048953306498054475,2024,4,2023,2023-24
2313,461.7387176729395,6766.860517620665,Mocrocks,2024-04-24,0.55059999,14.655172413793103,30,15,0.035,236.8401181167233,0.06497180949259211,2024,4,2023,2023-24
2314,178.05755715930857,2334.532416088712,LongBeach,2024-04-25,0.55599999,13.11111111111111,9,6,NA,NA,0.05054545363636364,2024,4,2023,2023-24
2315,286.6182819024434,3570.786095367941,Twin Harbors,2024-04-25,0.53729999,12.458333333333334,24,13,NA,NA,0.08373506337662336,2024,4,2023,2023-24
2316,374.2583295298951,5182.03840887547,Mocrocks,2024-04-25,0.54775,13.846153846153847,13,8,NA,NA,0.03473536585365853,2024,4,2023,2023-24
2317,1095.8940502915743,15474.023990117028,Copalis,2024-04-26,0.5442,14.12,83,30,0.02,309.48047980234054,0.07573724848484847,2024,4,2023,2023-24
2318,861.5868577420482,8520.136704338032,LongBeach,2024-04-27,0.5722,9.88888888888889,27,15,NA,NA,0.03133752535496957,2024,4,2023,2023-24
2319,1468.650027062701,20316.325374367363,Twin Harbors,2024-04-27,0.53109998,13.833333333333334,82,24,NA,NA,0.055833587641025646,2024,4,2023,2023-24
2320,2448.204510062781,36315.03356593125,Copalis,2024-04-27,0.54299998,14.833333333333334,32,20,NA,NA,0.013070803467795017,2024,4,2023,2023-24
2321,2047.8507176337034,23944.100698486378,Mocrocks,2024-04-28,0.53509998,11.692307692307692,41,16,0.025,598.6025174621594,0.020020990615651713,2024,4,2023,2023-24
2322,424.26568584631053,6363.985287694658,LongBeach,2024-04-29,0.52090001,15,5,4,NA,NA,0.01178506809954751,2024,4,2023,2023-24
2323,486.6088268577895,6737.660679569393,Mocrocks,2024-04-29,0.5302,13.846153846153847,26,10,NA,NA,0.05343100775193799,2024,4,2023,2023-24
2324,259.52813067150635,3892.921960072595,Mocrocks,2024-05-06,0.551,15,13,5,NA,NA,0.05009090909090909,2024,5,2023,2023-24
2325,673.6649931538111,10104.974897307167,Mocrocks,2024-05-07,0.54775,15,26,18,0.025,252.6243724326792,0.03859485094850948,2024,5,2023,2023-24
2326,2047.1930801668582,30729.909031321873,Copalis,2024-05-08,0.5442,15.010752688172044,97,30,0.02,614.5981806264375,0.04738194991949364,2024,5,2023,2023-24
2327,2556.7983222649423,38351.974833974135,LongBeach,2024-05-09,0.5722,15,31,12,0.04,1534.0789933589654,0.012124538619275461,2024,5,2023,2023-24
2328,2097.6534723868212,27968.712965157618,Twin Harbors,2024-05-09,0.4219,13.333333333333334,3,2,0.02666666666666667,745.8323457375366,0.001430169491525424,2024,5,2023,2023-24
2329,4291.2136853379,64368.205280068505,Copalis,2024-05-09,0.51840001,15,46,21,0.02,1287.36410560137,0.010719578043193592,2024,5,2023,2023-24
2330,2325.5243611279548,28711.281535464368,LongBeach,2024-05-10,0.54353333,12.346153846153847,26,10,NA,NA,0.011180274193037977,2024,5,2023,2023-24
2331,2698.561117494342,38822.48153122542,Mocrocks,2024-05-10,0.53509998,14.386363636363637,44,23,0.01,388.22481531225424,0.016304985540166204,2024,5,2023,2023-24
2332,2804.4238301636733,45890.57176631465,LongBeach,2024-05-11,0.57266665,16.363636363636363,22,10,0,0,0.007844748630136988,2024,5,2023,2023-24
2333,6101.6059788286975,77577.561730822,Twin Harbors,2024-05-11,0.52713335,12.714285714285714,50,25,0.01,775.7756173082199,0.00819456388588342,2024,5,2023,2023-24
2334,5057.59384701592,75408.72425900737,Mocrocks,2024-05-11,0.54775,14.91,101,43,NA,NA,0.019969970514653324,2024,5,2023,2023-24
2335,2786.669282118971,40638.927030901665,Twin Harbors,2024-05-12,0.53109998,14.583333333333334,36,13,0.03,1219.16781092705,0.012918648162162163,2024,5,2023,2023-24
2336,3371.92035778555,48819.542571416874,Copalis,2024-05-12,0.54220003,14.478260869565217,47,22,0,0,0.01393864475223443,2024,5,2023,2023-24
2337,1412.3969070196472,16948.762884235766,LongBeach,2024-05-10,0.52109998,12,5,2,NA,NA,0.003540081385869565,2024,5,2023,2023-24
2338,2395.6834963252427,23956.834963252426,LongBeach,2024-05-11,0.55599999,10,7,3,NA,NA,0.0029219218693693695,2024,5,2023,2023-24
2339,697.4114357382239,9458.642597199661,LongBeach,2024-10-03,0.5722,13.5625,17,9,NA,NA,0.024375854952830192,2024,10,2024,2024-25
2340,779.9259154913393,9383.483670755175,LongBeach,2024-10-03,0.57200003,12.03125,34,14,NA,NA,0.043593884142932485,2024,10,2024,2024-25
2341,1638.3427888715592,23619.44187289831,Twin Harbors,2024-10-03,0.52824998,14.416666666666666,66,18,NA,NA,0.04028460981932774,2024,10,2024,2024-25
2342,842.9027841168418,12300.136923779099,Mocrocks,2024-10-03,0.54775,14.592592592592593,30,17,NA,NA,0.035591293047433394,2024,10,2024,2024-25
2343,494.4602052108744,7416.903078163115,LongBeach,2024-10-04,0.54605001,15,13,6,NA,NA,0.026291296777777775,2024,10,2024,2024-25
2344,1689.8019643720786,25230.491399072762,Copalis,2024-10-04,0.54435003,14.931034482758621,32,16,0.02,504.6098279814552,0.01893713031153389,2024,10,2024,2024-25
2345,1584.361847376732,22242.00285740412,Twin Harbors,2024-10-05,0.53109998,14.038461538461538,33,10,NA,NA,0.020828575274416596,2024,10,2024,2024-25
2346,2925.7827349765444,36243.88000266862,Copalis,2024-10-05,0.52386665,12.387755102040817,50,23,NA,NA,0.01708944392974581,2024,10,2024,2024-25
2347,269.59338232904986,4043.900734935748,Mocrocks,2024-10-06,0.52504998,15,20,6,NA,NA,0.07418579724478984,2024,10,2024,2024-25
2348,47.61468642771383,261.8807753524261,LongBeach,2024-10-07,0.54605001,5.5,4,2,NA,NA,0.08400769384615385,2024,10,2024,2024-25
2349,158.78993882344588,2381.849082351688,Twin Harbors,2024-10-07,0.53109998,15,11,6,NA,NA,0.0692739104347826,2024,10,2024,2024-25
2350,176.66393132013008,2649.958969801951,Mocrocks,2024-10-07,0.48679999,15,12,5,NA,NA,0.06792558,2024,10,2024,2024-25
2351,1116.8659738795373,15785.03909749746,Twin Harbors,2024-10-15,0.53095001,14.133333333333333,45,19,NA,NA,0.04029131610455312,2024,10,2024,2024-25
2352,1020.370062432071,15184.078310001058,Mocrocks,2024-10-15,0.53509998,14.880952380952381,45,12,0.02,303.68156620002117,0.04410164670329671,2024,10,2024,2024-25
2353,492.6288711175008,5563.808426738833,LongBeach,2024-10-16,0.54605001,11.294117647058824,17,9,NA,NA,0.03450873669144981,2024,10,2024,2024-25
2354,659.9539184296358,9209.356952631737,LongBeach,2024-10-16,0.5812,13.954545454545455,23,12,NA,NA,0.034850918159147586,2024,10,2024,2024-25
2355,1560.3596424561933,23405.3946368429,Copalis,2024-10-16,0.54435003,15,55,23,0.03,702.161839105287,0.03524828411572053,2024,10,2024,2024-25
2356,1684.8083931777905,24968.30799070037,Twin Harbors,2024-10-17,0.52824998,14.819672131147541,61,22,0.04,998.7323196280148,0.03620589750561798,2024,10,2024,2024-25
2357,2209.119566324515,32203.362692195387,Copalis,2024-10-17,0.63599998,14.577464788732394,71,33,0,0,0.03213950076868327,2024,10,2024,2024-25
2362,710.1680406609103,2485.588142313186,LongBeach,2024-10-18,0.54353333,3.5,2,1,NA,NA,0.0028162348704663213,2024,10,2024,2024-25
2363,954.4518850510684,4854.069586831148,Twin Harbors,2024-10-18,0.52824998,5.085714285714285,37,12,NA,NA,0.03876570477727151,2024,10,2024,2024-25
2364,906.7893702437617,2593.8393613949465,Mocrocks,2024-10-18,0.54775,2.86046511627907,49,19,NA,NA,0.05403680458542197,2024,10,2024,2024-25
2365,1154.5861227554276,13030.329099668397,LongBeach,2024-10-19,0.5812,11.285714285714286,22,9,NA,NA,0.01905444692813114,2024,10,2024,2024-25
2366,1649.2784921996154,13531.580356455936,Mocrocks,2024-10-19,0.53356665,8.204545454545455,45,17,NA,NA,0.027284658238636367,2024,10,2024,2024-25
2367,521.1249847647298,7816.874771470946,Copalis,2024-10-20,0.52386665,15,14,8,NA,NA,0.026864956410256408,2024,10,2024,2024-25
2368,280.1327047597754,4201.99057139663,Copalis,2024-10-21,0.54259998,15,6,3,NA,NA,0.021418420263157892,2024,10,2024,2024-25
2369,323.4686854783207,3682.566573137805,LongBeach,2024-11-01,0.5812,11.384615384615385,13,7,NA,NA,0.04018936170212766,2024,11,2024,2024-25
2370,445.01418468978693,5740.6829824982515,LongBeach,2024-11-01,0.54605001,12.9,10,5,NA,NA,0.022471193827160493,2024,11,2024,2024-25
2371,947.3268419016783,12543.914044491188,Mocrocks,2024-11-01,0.52504998,13.241379310344827,33,15,0.013333333333333334,167.25218725988253,0.034834862204215916,2024,11,2024,2024-25
2372,1189.380575762778,15635.398818881522,Twin Harbors,2024-11-02,0.53109998,13.145833333333334,50,22,NA,NA,0.04203868889311044,2024,11,2024,2024-25
2373,1044.5965819767737,10012.840407728587,Mocrocks,2024-11-02,0.54775,9.585365853658537,45,14,NA,NA,0.043078831365542955,2024,11,2024,2024-25
2374,450.80603641347705,829.4831070007978,Twin Harbors,2024-11-03,0.53109998,1.84,26,11,NA,NA,0.057674471723694776,2024,11,2024,2024-25
2375,547.6919632604514,2243.7703010992686,Copalis,2024-11-03,0.54400003,4.096774193548387,36,16,NA,NA,0.0657303784150662,2024,11,2024,2024-25
2376,150.77984035442714,777.0961002882013,LongBeach,2024-11-03,0.54605001,5.153846153846154,13,6,NA,NA,0.08621842263157894,2024,11,2024,2024-25
2377,107.50706871263309,967.5636184136978,Copalis,2024-11-04,0.54259998,9,5,3,NA,NA,0.046508569714285714,2024,11,2024,2024-25
2378,109.375,1531.25,Twin Harbors,2024-11-05,0.528,14,8,4,NA,NA,0.07314285714285715,2024,11,2024,2024-25
2379,97.9571468094317,1098.5194320771984,Mocrocks,2024-11-05,0.53356665,11.214285714285714,15,8,NA,NA,0.15312818399234696,2024,11,2024,2024-25
2380,261.5278733654508,3151.4108740536817,LongBeach,2024-11-13,0.5812,12.05,20,6,0.02,63.02821748107363,0.07647368421052632,2024,11,2024,2024-25
2381,514.8334094020995,7022.855738510691,Mocrocks,2024-11-13,0.54775,13.64102564102564,39,19,NA,NA,0.07575265957446808,2024,11,2024,2024-25
2382,626.0437298535865,7536.603363237406,LongBeach,2024-11-14,0.5722,12.038461538461538,27,17,NA,NA,0.0431279776674938,2024,11,2024,2024-25
2383,1307.5849190132922,16148.673749814157,Twin Harbors,2024-11-14,0.52824998,12.35,41,24,NA,NA,0.031355516115112995,2024,11,2024,2024-25
2384,1136.9686975707768,16343.925027579917,Mocrocks,2024-11-14,0.54799998,14.375,17,8,NA,NA,0.014952038729229608,2024,11,2024,2024-25
2385,1225.7252708843062,18385.87906326459,LongBeach,2024-11-15,0.5722,15,25,7,0,0,0.020396087601231894,2024,11,2024,2024-25
2386,2175.266102973274,31178.814142616928,Twin Harbors,2024-11-15,0.53109998,14.333333333333334,74,20,0.02,623.5762828523385,0.03401882643178814,2024,11,2024,2024-25
2387,3896.994938343337,55348.623761977826,Copalis,2024-11-15,0.54264998,14.202898550724637,71,37,0.01,553.4862376197783,0.01821916659460251,2024,11,2024,2024-25
2388,705.128231990233,761.5384905494517,Twin Harbors,2024-11-16,0.52499998,1.08,52,13,NA,NA,0.0737454517361039,2024,11,2024,2024-25
2389,2469.6209884885775,6275.2664461594995,Copalis,2024-11-16,0.5442,2.540983606557377,62,27,NA,NA,0.02510506684588244,2024,11,2024,2024-25
2390,529.3015241633675,5487.092467160243,Mocrocks,2024-11-17,0.52762502,10.366666666666667,33,13,NA,NA,0.06234631583984375,2024,11,2024,2024-25
2391,167.9598356914651,1301.6887266088545,Mocrocks,2024-11-18,0.54775,7.75,4,2,NA,NA,0.023815217391304346,2024,11,2024,2024-25
2392,44.54926858224678,427.6729783895691,LongBeach,2024-11-18,0.57239997,9.6,5,3,NA,NA,0.11223528823529412,2024,11,2024,2024-25
2393,135.5676948057878,101.67577110434084,Twin Harbors,2024-11-18,0.53109998,0.75,4,2,NA,NA,0.029505554444444443,2024,11,2024,2024-25
2394,28.89059925516568,335.1309513599218,Twin Harbors,2024-11-19,0.51920003,11.6,5,3,NA,NA,0.1730666766666667,2024,11,2024,2024-25
2395,2295.072659347983,33406.0575971762,Twin Harbors,2024-11-29,0.53109998,14.555555555555555,69,23,NA,NA,0.030064407642589625,2024,11,2024,2024-25
2396,2134.185303514377,29980.222120797203,Mocrocks,2024-11-29,0.54775,14.047619047619047,48,22,0.02,599.604442415944,0.022491017964071856,2024,11,2024,2024-25
2397,1024.5413190539336,14553.740788612287,LongBeach,2024-11-30,0.5812,14.205128205128204,41,9,NA,NA,0.04001790775784387,2024,11,2024,2024-25
2398,1895.7242889524537,22228.29656457975,Mocrocks,2024-11-30,0.52504998,11.72549019607843,60,17,0.01,222.2829656457975,0.03165017210026624,2024,11,2024,2024-25
2399,773.5662642833677,10854.881450427902,Twin Harbors,2024-12-01,0.52824998,14.03225806451613,33,9,0.01,108.54881450427902,0.042659564569521684,2024,12,2024,2024-25
2400,982.3074449800017,12260.652183639279,Copalis,2024-12-01,0.54259998,12.481481481481481,27,13,NA,NA,0.027486302926829267,2024,12,2024,2024-25
2401,161.65676336945123,2424.8514505417684,LongBeach,2024-12-02,0.5722,15,5,2,NA,NA,0.03092972972972973,2024,12,2024,2024-25
2402,451.49388870376856,5327.627886704469,Copalis,2024-12-02,0.54220003,11.8,10,5,NA,NA,0.022148694035947714,2024,12,2024,2024-25
2403,217.40489215358568,2853.439209515812,Mocrocks,2024-12-03,0.53356665,13.125,8,4,NA,NA,0.0367977,2024,12,2024,2024-25
2404,82.57602236980075,1238.6403355470113,LongBeach,2024-12-03,0.5722,15,9,4,NA,NA,0.10899047619047621,2024,12,2024,2024-25
2405,153.76891308989818,1977.0288825844054,Twin Harbors,2024-12-04,0.53109998,12.857142857142858,7,3,NA,NA,0.04552285542857143,2024,12,2024,2024-25
2406,74.851665905979,673.6649931538111,Mocrocks,2024-12-04,0.54775,9,5,3,NA,NA,0.06679878048780488,2024,12,2024,2024-25
2407,42.711488414908324,213.55744207454163,Copalis,2024-12-05,0.54435003,5,4,3,NA,NA,0.09365161806451613,2024,12,2024,2024-25
2408,177.21954576737784,2392.4638678596007,LongBeach,2024-12-12,0.5812,13.5,10,6,NA,NA,0.056427184466019416,2024,12,2024,2024-25
2411,850.6208301539625,11589.70881084774,Twin Harbors,2024-12-12,0.53109998,13.625,34,15,NA,NA,0.03997080578645834,2024,12,2024,2024-25
2412,435.16253058371194,5787.661656763369,LongBeach,2024-12-13,0.5722,13.3,10,6,NA,NA,0.022979919678714864,2024,12,2024,2024-25
2413,593.33637608398,6384.299406663625,Mocrocks,2024-12-13,0.54775,10.76,28,14,NA,NA,0.047190769230769224,2024,12,2024,2024-25
2414,961.0779128599926,13885.04668842463,Copalis,2024-12-12,0.54435003,14.447368421052632,43,21,NA,NA,0.044741429830636566,2024,12,2024,2024-25
2415,1317.4543299024626,7616.532844748612,Mocrocks,2024-12-14,0.5302,5.78125,35,15,NA,NA,0.02656638579842932,2024,12,2024,2024-25
2416,438.4767628874699,2077.998571944966,Twin Harbors,2024-12-15,0.53109998,4.739130434782608,24,12,NA,NA,0.05473494157809984,2024,12,2024,2024-25
2417,871.5505562267928,9629.570779774076,Copalis,2024-12-15,0.54435003,11.048780487804878,42,20,NA,NA,0.04818997555555556,2024,12,2024,2024-25
2418,380.27002588757085,3802.7002588757086,Copalis,2024-12-16,0.54435003,10,6,3,NA,NA,0.015778261739130436,2024,12,2024,2024-25
2419,109.67098703888337,1047.9672094826633,LongBeach,2024-12-16,0.45135,9.555555555555555,9,4,NA,NA,0.08206363636363635,2024,12,2024,2024-25
2420,30,0,Twin Harbors,2024-12-17,0.5,0,2,1,NA,NA,0.06666666666666667,2024,12,2024,2024-25
2421,28.291210863824972,0,Mocrocks,2024-12-17,0.5302,0,2,1,NA,NA,0.07069333333333333,2024,12,2024,2024-25
2422,134.8747617509588,1310.2119712950284,Twin Harbors,2024-12-18,0.51899999,9.714285714285714,14,6,NA,NA,0.10379999799999999,2024,12,2024,2024-25
2423,375.2151656737607,4677.682398732883,LongBeach,2024-12-12,0.58099997,12.466666666666667,15,5,NA,NA,0.039977062155963305,2024,12,2024,2024-25
2424,1237.266884319715,1903.4875143380232,Twin Harbors,2024-12-28,0.52824998,1.5384615384615385,58,13,NA,NA,0.046877517482325624,2024,12,2024,2024-25
